,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
20,1097NP,TH_1964,317.142505326116,310.831893094279,322.172920313089,333.572290150832,345.025179617674,356.522876215857,344.135104623247,357.275729370557,370.467695622527,383.702913202665,396.977803763678,379.139742500591,394.135351369307,409.184791027757,424.288061475943,439.444229231959,415.754325499827,432.70589011578,449.747068994413,466.874750529383,484.09764721845,454.051820789698,473.171397125167,492.406258475646,511.734001275465,531.149335793841
21,1097NS,MFH_1964,94.5182130222275,67.0283798040311,71.3651593682443,75.7375613050021,80.1339483803808,84.5493014820394,74.6357551038317,79.6543788587313,84.6999636861179,89.7751301844703,94.8697068783364,82.6265817031044,88.3550323104149,94.1244797379979,99.9371004150987,105.790673495549,91.004190871102,97.511403395897,104.080666362643,110.693102578907,117.349866884696,99.8260136897449,107.170085467795,114.574830763172,122.035585798921,129.546665208851
22,1097PK,TH_1964,141.962857245512,134.023685187236,139.587884233807,145.183977673808,150.809919075109,156.457722361108,146.847826820881,153.287399689002,159.753126957995,166.243660977434,172.757105054124,160.303367635881,167.648411851747,175.0294433253,182.448758053565,189.907204557181,174.385116682445,182.71374605782,191.098876925154,199.53801363551,208.018777770154,189.167094908079,198.563013508348,208.017679684622,217.524355184766,227.08313983474
23,1097PL,TH_1964,65.1984953634072,73.4935033147846,78.0598332446143,82.6514535659372,87.2611681640685,91.8852333955306,81.7395020147923,87.0105520312621,92.3067260550705,97.6238228863149,102.967541182289,90.3888990975314,96.4097593065271,102.47109246112,108.577598913675,114.720709880234,99.4600800120808,106.307952661318,113.204534271804,120.144666934745,127.122360820578,109.009532178914,116.725430962492,124.500645697172,132.332888600827,140.216086651816
24,1097PN,MFH_75_91,84.5628684294294,52.4338435641677,56.9804921438123,61.5658438868767,66.17841841516,70.8136580677885,58.6113956564752,63.8590371145081,69.1437064876396,74.4703556128192,79.836570161584,65.0913300707527,71.0850975678265,77.1452344616241,83.261467538176,89.419039830653,71.8958931192653,78.7123307220544,85.6018633508566,92.5519020072585,99.5553761579047,79.0614968169935,86.7435943537395,94.5169436519795,102.367428281007,110.284873570872
25,1097PT,TH_1964,68.0432752741931,67.7463454271546,72.2483518314957,76.787115226124,81.3514919604653,85.9332095796287,75.168841112366,80.3746884467309,85.6100721406538,90.8727464074117,96.1569688556373,82.9494687106773,88.8877836488628,94.8697635035844,100.897881483005,106.968868403921,91.0945391670565,97.8342872608312,104.637912351648,111.490433052127,118.389433009466,99.6527206697263,107.253003065886,114.91920925205,122.646279101173,130.427503680765
26,1097PV,MFH_1964,67.4642052422033,67.1063230168655,71.2504073965261,75.4163346638449,79.5992189097403,83.7965884390301,75.1427812365681,79.9300236951948,84.7393677072545,89.5710431978806,94.4269183087805,83.5981630490408,89.0782274154142,94.596718019681,100.153491158633,105.737567907158,92.5066123365703,98.7436477228655,105.021494820312,111.338342968484,117.690340921401,101.90238794401,108.943643965109,116.036115809637,123.176785710222,130.356945252442
27,1097PW,MFH_1964,88.2002131099553,76.5390367869278,81.7086911335683,86.9148595151108,92.1517051155674,97.412685271435,85.0828051423725,91.0526733869863,97.0598701059424,103.106431397841,109.189099504922,94.0409331370073,100.857899843368,107.731687274674,114.659010525181,121.62708289568,103.423655559797,111.162757748329,118.971738840829,126.845495016807,134.768063263233,113.27954014936,122.003191029162,130.813389673476,139.696317759799,148.646980059566
28,1097RA,MFH_1964,138.038985200312,118.252425992581,124.051714813308,129.883968193735,135.744238761117,141.627686694291,131.41733108977,138.128012011291,144.866441240813,151.633371639406,158.426921054396,145.252390090671,152.913826991776,160.610755914745,168.348661990227,176.125447962385,159.745610993954,168.426690662533,177.171064436767,185.972870755468,194.818773222544,174.963890883254,184.767755285869,194.630934385627,204.551707357226,214.527654290083
29,1097RG,TH_1964,201.163409662581,160.597309655702,167.80662106663,175.054433236197,182.335423478876,189.64355941774,178.476032915273,186.818632786148,195.193168770181,203.598132773138,212.032371546489,197.25304806881,206.777372837922,216.345166205498,225.963968642699,235.629788135382,216.943081212938,227.75265711377,238.630274677912,249.568393434201,260.557432548691,237.629875933267,249.82654368222,262.09054340308,274.41983473306,286.811046637995
30,1097RH,TH_1964,84.798107080125,83.6729219403748,88.4308047338736,93.2134139736028,98.0136318733065,102.830572282889,93.246401625568,98.741475542577,104.261533175199,109.805059492625,115.373112157873,103.302775942172,109.586723543136,115.910919509756,122.274992230701,128.670966355107,113.871487941768,121.015001135968,128.207166828993,135.440724307153,142.71281502175,125.000990024773,133.058810019758,141.173629475765,149.340503103548,157.556200743077
31,1097RJ,MFH_1964,98.9623135650175,99.9569065750419,105.118512573524,110.315059583057,115.538487539498,120.782297752386,111.31708169346,117.290855202442,123.291087665445,129.317441488158,135.365021553093,123.248592981714,130.066689859192,136.923103690818,143.820324234627,150.75662131978,135.752411023444,143.494714522945,151.296561218815,159.142928164274,167.031283401998,148.916563534898,157.654179457897,166.454039331743,175.305888729279,184.211542219919
32,1097RK,MFH_1964,106.420939507639,93.6736250312328,98.7436313064054,103.845743681922,108.980474279628,114.138841270226,104.225501727708,110.095599902249,115.994849628023,121.919075142286,127.87032493242,115.307227564829,122.006135856102,128.741483586415,135.51752530649,142.33481253216,126.917975268844,134.513333154505,142.173100210796,149.885064301388,157.638982989361,139.119357037223,147.694404014239,156.333663191942,165.028625468893,173.776375689967
33,1097RL,TH_1964,148.043997454722,145.497310333997,152.043515956517,158.630921861942,165.248587470948,171.895889585977,161.707717442883,169.293001124718,176.911937474606,184.558294516984,192.235949925536,178.763180438473,187.423202928693,196.120340295614,204.855215736795,213.63219163513,196.631639268691,206.434121368442,216.301000549039,226.232346054654,236.222687595624,215.370151132048,226.440217061855,237.582920129089,248.785865626791,260.046699253081
34,1097RM,TH_1964,185.452662960655,142.268383571883,148.721294011426,155.211374210064,161.735938900028,168.288910896372,158.088355962915,165.561738818957,173.068546192207,180.603548877014,188.167806847495,174.717795255892,183.249173612233,191.81779239261,200.427255509026,209.07869360054,192.139176545386,201.802183270803,211.528364453691,221.319274722759,231.163042367877,210.419490195696,221.327118531237,232.306189122375,243.347727521572,254.446221863411
35,1097RN,TH_1964,137.592541717733,107.597766456689,112.935118328798,118.306477201537,123.707070162537,129.132379991163,120.040109773769,126.222437596376,132.437707037389,138.678673497674,144.944356825585,133.140475768459,140.203789460779,147.302985226445,154.438659679504,161.613923736053,146.890852766425,154.899927567752,162.963592554302,171.083680183501,179.250474169456,161.340077888872,170.383297908615,179.490270400718,188.655242301163,197.868923476948
36,1097RP,TH_1964,254.040810705122,107.185131508834,112.51392233575,117.877211729804,123.268291636274,128.684207316771,119.568280381891,125.741727099114,131.946797502879,138.177342543026,144.433162575068,132.609776911154,139.663695739426,146.753071428367,153.878502911434,161.043264358194,146.302753326312,154.300591283204,162.355088345152,170.465645578699,178.620763461464,160.695363877328,169.729396644154,178.82591813502,187.977541503952,197.177997914098
37,1097RR,TH_1964,195.605504697086,146.524174134585,153.054736753767,159.625689494234,166.227962717973,172.858533212313,163.014106255916,170.579937822164,178.18235026173,185.812455329363,193.471704167145,180.368435344146,189.010409692771,197.690355592543,206.407487008169,215.164766688066,198.563882661708,208.348570935725,218.194328105697,228.103391349001,238.072011881923,217.649182396859,228.696968924829,239.818279984959,251.00096226231,262.241750687199
38,1097RS,TH_1964,168.474174090296,144.930285496296,151.408768457514,157.928353396266,164.477944568255,171.055454064608,161.250693650033,168.756666395082,176.297954627359,183.867161183999,191.465658119406,178.428158568999,187.001887911864,195.61385581438,204.262391949448,212.951194898503,196.442039782617,206.149980880009,215.919127534658,225.752343164449,235.642827151908,215.338987140571,226.302119398064,237.336956411721,248.432402437243,259.585176474972
39,1097RT,TH_1964,189.991219659473,135.730523789617,142.162098185471,148.636523575417,155.143005434227,161.6789269073,150.478216777648,157.929464924161,165.415304617433,172.931319915323,180.479146351959,165.977110589606,174.482215150007,183.026736082836,191.607811203374,200.230592444117,182.20373531079,191.819285765826,201.499603372238,211.251557373356,221.065089234307,199.17698136035,210.033166226426,220.964667438989,231.959136715392,243.012975880557
40,1097RW,TH_1964,144.054112854054,141.674202518772,148.154958964608,154.669570108294,161.223174609327,167.805797422805,157.255978341913,164.759025753225,172.295776725344,179.858674406071,187.451950632638,173.613616180322,182.172658117917,190.771071255469,199.412709587599,208.098555505093,190.730793233248,200.43137326402,210.197849045967,220.03029614761,229.909444595843,208.70499289406,219.651546715398,230.666414480614,241.746951291439,252.882199712185
41,1097RZ,TH_1964,148.518848789554,144.887873839611,151.418339480981,157.990056338435,164.592628663149,171.223899890207,161.040600356906,168.606548937168,176.208384969493,183.837869269972,191.49837492732,178.036377866744,186.676406368241,195.353925921354,204.068770636475,212.825198346899,195.844848570691,205.624704575093,215.466271514014,225.373309551923,235.341063186697,214.516000537571,225.559050617379,236.675976869694,247.852623381221,259.087441848943
42,1097SE,TH_1964,172.303386590401,148.832578373467,155.368715215064,161.935346393505,168.537577295503,175.170095559209,165.678698720464,173.24874536286,180.849148358677,188.478113923394,196.1344691979,183.398116161984,192.039121154695,200.715035953839,209.431862838388,218.194086269643,201.968132424674,211.76343775618,221.623526305553,231.546880255122,241.518528403314,221.489682383656,232.549743785379,243.677072106612,254.866975910917,266.112349051926
43,1097SG,TH_1964,188.839849848976,146.520064298011,153.036113174232,159.582986954482,166.165723171715,172.77964411676,163.01900422364,170.56384926449,178.140358798194,185.745654234494,193.378836013932,180.36874748285,188.98094980368,197.630453856623,206.320078261308,215.055340315732,198.547284854282,208.310803337662,218.138670307468,228.030945734331,237.971737401193,217.654647349454,228.67802883642,239.769896783311,250.924913804019,262.135523599115
44,1097SJ,MFH_1964,186.875384117334,140.02500994787,146.466728777495,152.942082842971,159.454372205171,165.998012145692,155.589493217898,163.050042380227,170.544353703825,178.066969395704,185.61738175419,171.939264050956,180.453167259767,189.003371138213,197.594445001351,206.232227418425,189.062899159396,198.708342472363,208.418010046991,218.195455794991,228.025194815332,207.038076899219,217.924850803173,228.880672134682,239.901479280362,250.981433670969
45,1097SK,MFH_1964,199.361458709034,140.887210917618,147.352360495244,153.850778204565,160.386430630515,166.953815735928,156.514915781618,164.002804500177,171.52383339608,179.074803610508,186.651748558529,172.930819458097,181.475483175402,190.05712570063,198.679585664361,207.348109195056,190.124685598843,199.805328059199,209.549947695893,219.362511093857,229.227791685124,208.17239113499,219.098413309935,230.092763109209,241.152881445758,252.271219012774
46,1097SL,MFH_1964,122.325945395558,141.159945376621,147.5930427674,154.062126512038,160.568459289617,167.102192203291,156.730546217607,164.178711323007,171.659074745017,179.165828159856,186.702001997324,173.07428546096,181.570853008765,190.106816143951,198.685710367951,207.307914484489,190.179798994934,199.81063116277,209.50926919735,219.270914918159,229.078143353855,208.148227414057,219.015474939719,229.95305369029,240.955407877807,252.013067409147
