,postcode,archetype,l_pc6_consumption_kwh_m3,case1_kwh_m3,case2_kwh_m3,case3_kwh_m3,case4_kwh_m3,case5_kwh_m3,case6_kwh_m3,case7_kwh_m3,case8_kwh_m3,case9_kwh_m3,case10_kwh_m3,case11_kwh_m3,case12_kwh_m3,case13_kwh_m3,case14_kwh_m3,case15_kwh_m3,case16_kwh_m3,case17_kwh_m3,case18_kwh_m3,case19_kwh_m3,case20_kwh_m3,case21_kwh_m3,case22_kwh_m3,case23_kwh_m3,case24_kwh_m3,case25_kwh_m3
33,1097RK,MFH_1964,120.809261089875,101.680019789273,107.232484237344,112.832891168997,118.471549663145,124.142156681684,112.304460211925,118.684277199166,125.106285147718,131.562723441915,138.048313287344,123.55045897964,130.781186110966,138.058713300216,145.384379942989,152.754955732255,135.30393110273,143.442138145127,151.638805865942,159.884361526054,168.188929380417,147.579097810918,156.683993928579,165.868702266236,175.129519789003,184.459946488835
34,1097RL,TH_1964,163.835357183225,158.114152599203,165.282517115694,172.501706855132,179.765282109432,187.071304041752,174.492892292535,182.728378758386,191.015798353952,199.346634045959,207.716454207337,191.829209653617,201.173572305119,210.572499364908,220.02335955441,229.519713165542,209.960796341051,220.473031213559,231.049593922739,241.685914353176,252.379430470472,228.879066077391,240.639357923183,252.486481961855,264.412890578558,276.419760924231
35,1097RM,TH_1964,188.096590945837,154.437098448857,161.501825949687,168.617644203037,175.7785466889,182.980858830331,170.407657829679,178.525010295274,186.691616224916,194.899490480244,203.144110505019,187.304846585028,196.509732496362,205.766062484922,215.076097828827,224.432418709246,204.965711360397,215.321517169766,225.743677358963,236.223358810332,246.75865357046,223.401487881443,234.986015689156,246.65696672001,258.406214505762,270.237150963591
36,1097RN,TH_1964,139.799147404878,117.082097332979,122.934753279801,128.833050201154,134.771107187154,140.743512096095,129.631959024232,136.356140246607,143.124854445997,149.931283176162,156.771463215222,142.942162702009,150.574859270797,158.253282044692,165.977431023696,173.743129909485,156.887802954221,165.476743993113,174.125900435376,182.8271753761,191.580142662393,171.462018719336,181.08092867832,190.774031855472,200.53877133345,210.370800352776
37,1097RP,TH_1964,188.947743834445,116.624602297319,122.470751844605,128.361941187876,134.293099357193,140.258676235854,129.133048049632,135.85164399964,142.612285078347,149.412735267513,156.244369925352,142.399943203305,150.024445971847,157.695226332186,165.411805137556,173.168512484561,156.298114220916,164.878235284943,173.518209765798,182.209892168463,190.95392135529,170.819415607446,180.429063355583,190.11477565279,199.870682951187,209.692752432161
38,1097RR,TH_1964,191.363749638599,159.294950028025,166.450773491828,173.655573000901,180.905781164294,188.198193376574,175.954847165721,184.174660096963,192.446290893388,200.760428059966,209.115257669097,193.598497706568,202.926983188528,212.308133035217,221.741040282834,231.218812006489,212.060955167234,222.555554240661,233.11436635122,243.73152646633,254.405704372416,231.331033660837,243.073675389116,254.899939179874,266.805773928135,278.791905204937
39,1097RS,TH_1964,161.18040218149,157.53678100071,164.635730824539,171.784313225014,178.978113766232,186.213433866759,174.028815263834,182.185082141113,190.391876413126,198.641502644312,206.929844671464,191.496559170731,200.75315402425,210.062364181376,219.420670024295,228.825029171506,209.777752374673,220.190153925923,230.666743761393,241.201675736237,251.794353305063,228.857242622695,240.510100662854,252.246892639721,264.063741008245,275.958319241396
40,1097RT,TH_1964,208.640664534023,147.441357013071,154.469983141507,161.551845905734,168.682692917025,175.858926000304,162.323572682939,170.400330855822,178.532370082153,186.711349137891,194.932852080897,178.06869615752,187.234556504698,196.457415216156,205.733755893524,215.058917264544,194.528711598439,204.838709843242,215.216173870729,225.653580223923,236.148312048222,211.685137470076,223.208293152607,234.821157881933,246.516208201074,258.296224518044
41,1097RW,TH_1964,162.364864041064,153.608890333647,160.693590407224,167.833984481507,175.019644100462,182.244674919373,169.30129847298,177.445166950764,185.636341323314,193.868624971826,202.134385475579,185.887833364496,195.117772640316,204.398796237,213.7327933676,223.114323098531,203.207382919311,213.589137607298,224.040566472559,234.55010753123,245.116400549915,221.292063759272,232.905358650124,244.608655650666,256.392055284517,268.259411546299
42,1097RZ,TH_1964,161.942194161081,157.47513499234,164.625364212643,171.826410949812,179.071860805636,186.36149259397,173.792424001686,182.006945656297,190.274496689228,198.584626055115,206.935453671724,191.066951351049,200.389615593261,209.766802220272,219.195580515658,228.669812563889,209.138135898993,219.62578756813,230.177859702065,240.789652095211,251.459063479191,227.993646517922,239.72629970202,251.544994296612,263.444200648068,275.42402934946
43,1097SB,TH_1964,157.028468570535,157.36734236562,164.507727708264,171.699604343076,178.937078018469,186.21697918406,173.689470315247,181.89493579848,190.152337423057,198.452778205451,206.793589050602,190.975808854715,200.287391815059,209.652912738041,219.069702528603,228.532422996628,209.059428330581,219.533958250321,230.072268420727,240.668631408653,251.32321403254,227.924925840111,239.641975115675,251.44476906999,263.328191937527,275.291965687551
44,1097SE,TH_1964,185.210007308783,161.584316561231,168.745035374444,175.958118897306,183.212735430985,190.505090431301,178.587255070327,186.817207441046,195.093177283882,203.408679377877,211.756676568373,196.590573408036,205.917700979751,215.296020402006,224.727118484185,234.203820088206,215.404820332332,225.901495411265,236.461573873818,247.081675126088,257.756555797938,235.063456823691,246.813228373458,258.64827367965,270.560037769941,282.546864843233
45,1097SG,TH_1964,188.11862827094,159.025799827373,166.162184904521,173.351344136428,180.584761693575,187.856380542291,175.6764054773,183.880027893168,192.128868164363,200.417588904779,208.740193051374,193.304472432228,202.602318970499,211.950780720833,221.351177037099,230.798110562562,211.725830886177,222.187047683709,232.713032762081,243.297429234469,253.936039156745,230.970166301199,242.675773679672,254.469357972953,266.338925054958,278.286393985863
46,1097SJ,MFH_1964,205.842769194135,151.94317980094,158.986144337058,166.084702206392,173.230095555079,180.415724261368,167.61504197485,175.71440676749,183.86225706992,192.0527543129,200.278663747586,184.208636536465,193.388898191358,202.619930013571,211.906555169001,221.240777356293,201.542333212193,211.869746797693,222.266715512422,232.723212248334,243.232256107423,219.638851651913,231.191984001948,242.833075666866,254.55362264364,266.356290366055
47,1097SK,MFH_1964,194.745026989357,152.856828792983,159.923747691241,167.046966504676,174.216760702484,181.42801211056,168.591887358877,176.719931703871,184.896598702882,193.116130410039,201.370593655476,185.251032259793,194.46348974371,203.728536466577,213.048475606741,222.415757857395,202.654615584573,213.019174059978,223.452955840182,233.945468668263,244.492745959289,220.823621847057,232.416030290735,244.099414279165,255.862385874959,267.708015982582
48,1097SL,MFH_1964,127.21898321138,153.022941626937,160.062124977435,167.154845921042,174.291886900453,181.467187056071,168.720567983648,176.80966899145,184.943721374598,193.117926952578,201.323825775534,185.304468788539,194.470887589741,203.686424607262,212.955120414167,222.270282811316,202.618829442799,212.929740564603,223.308836356876,233.742732421339,244.235090527334,220.699762568195,232.234083453273,243.856918142051,255.561700703299,267.34830486911
