"buildingID","case1_annual_h_wh","case2_annual_h_wh","case3_annual_h_wh","case4_annual_h_wh","case5_annual_h_wh","case6_annual_h_wh","case7_annual_h_wh","case8_annual_h_wh","case9_annual_h_wh","case10_annual_h_wh","case11_annual_h_wh","case12_annual_h_wh","case13_annual_h_wh","case14_annual_h_wh","case15_annual_h_wh","case16_annual_h_wh","case17_annual_h_wh","case18_annual_h_wh","case19_annual_h_wh","case20_annual_h_wh","case21_annual_h_wh","case22_annual_h_wh","case23_annual_h_wh","case24_annual_h_wh","case25_annual_h_wh"
"363100012126526","10786000","12653900","14726300","16976300","19387800","12092500","14213700","16564100","19107400","21823900","13413500","15791400","18419600","21254800","24280800","14746900","17385200","20288700","23414500","26753800","16090500","18988400","22166100","25588000","29238600"
"363100012118146","26738800","26738300","26737700","26737100","26736500","26738800","26738300","26737700","26737100","26736500","26738800","26738300","26737700","26737100","26736500","26738800","26738300","26737700","26737100","26736500","26738800","26738300","26737700","26737100","26736500"
"363100012120675","35787900","41900100","48619900","55885700","63653500","38998000","45723700","53108900","61080100","69593200","42229800","49569900","57624100","66306400","75570300","45483100","53439100","62159100","71554400","81567600","48756500","57330400","66707600","76824700","87592500"
"363100012233193","952556","952508","952455","952401","952344","952557","952508","952456","952402","952345","952557","952509","952457","952402","952346","952558","952510","952457","952403","952346","952558","952510","952458","952404","952347"
"363100012107591","30236600","35299200","40883200","46922000","53397500","32954900","38540600","44688300","51327800","58438800","35697100","41806500","48520000","55760900","63505000","38455700","45093400","52371000","60216400","68598800","41230200","48394900","56243100","64693100","73711000"
"363100012115869","11157700","13097800","15252400","17603300","20127300","12635200","14861000","17340000","20027000","22900400","14132700","16653200","19451600","22474200","25701200","15645700","18466900","21580500","24940200","28524400","17174700","20296300","23724000","27421200","31362100"
"363100012068259","36259600","36258600","36257400","36256200","36255000","36259600","36258600","36257400","36256300","36255000","36259600","36258600","36257500","36256300","36255000","36259600","36258600","36257500","36256300","36255000","36259600","36258600","36257500","36256300","36255000"
"363100012095955","27038100","31545800","36491200","41833300","47550200","29351800","34297500","39721200","45567400","51824200","31679000","37066900","42970200","49322800","56119300","34022100","39854800","46234200","53096700","60433400","36378200","42655600","49512700","56886100","64761400"
"363100012137927","31600900","37071400","43108900","49639600","56647200","34462300","40482200","47120800","54285900","61966000","37351300","43922000","51156600","58963100","67315200","40256700","47384300","55213300","63664900","72681900","43176600","50863100","59288900","68385400","78064600"
"363100012218206","1591180","1591010","1590830","1590640","1590450","1591180","1591010","1590830","1590650","1590450","1591180","1591020","1590840","1590650","1590450","1591180","1591020","1590840","1590650","1590450","1591190","1591020","1590840","1590650","1590450"
"363100012116700","9457090","11053500","12802600","14692900","16717200","10557700","12361900","14339700","16472600","18752400","11668500","13681100","15886900","18265400","20801300","12787100","15011500","17444800","20068400","22862000","13912500","16348500","19009700","21880800","24932700"
"363100012132749","84416200","84412700","84408900","84404900","84400600","84416200","84412800","84408900","84404900","84400600","84416300","84412800","84409000","84404900","84400600","84416300","84412800","84409000","84405000","84400700","84416300","84412800","84409000","84405000","84400700"
"363100012082171","44235200","51778900","60090200","69079400","78712100","48554900","56922800","66133800","76081100","86724100","52910700","62109800","72222800","83128600","94781300","57292800","67330000","78341100","90210200","102872000","61703200","72578600","84486100","97320100","110992000"
"363100012064450","25464000","25463800","25463500","25463100","25462800","25464100","25463800","25463500","25463100","25462800","25464100","25463800","25463500","25463100","25462800","25464100","25463800","25463500","25463100","25462800","25464100","25463800","25463500","25463200","25462800"
"363100012112138","37765200","44229000","51338000","59028300","67269000","38751500","45402800","52717500","60626700","69094900","39738100","46577700","54098600","62226400","70925200","40730400","47759200","55481700","63826600","72760100","41724100","48941500","56866300","65432300","74595200"
"363100012131540","10678900","12529100","14586500","16823900","19222900","11974700","14079400","16416600","18945700","21650300","13287500","15650200","18264000","21085300","24096100","14613700","17236200","20124100","23238600","26561100","15952600","18834700","21995200","25403400","29036400"
"363100012064617","21940800","21940100","21939400","21938600","21937800","21940800","21940200","21939400","21938600","21937800","21940800","21940200","21939400","21938600","21937800","21940800","21940200","21939400","21938700","21937800","21940900","21940200","21939400","21938700","21937800"
"363100012129786","29139300","29137700","29136000","29134100","29132200","29139300","29137700","29136000","29134100","29132200","29139400","29137700","29136000","29134200","29132200","29139400","29137800","29136000","29134200","29132300","29139400","29137800","29136000","29134200","29132300"
"363100012088886","8839990","10341300","12002900","13807200","15741700","9887650","11591700","13476800","15516200","17695500","10948000","12857500","14965400","17237300","19667200","12017800","14134800","16463500","18970700","21650100","13096200","15421100","17970100","20714800","23642900"
"363100012064186","46367600","54279600","62960700","72338400","82370100","50605700","59317600","68874900","79184900","90192600","54868900","64384200","74821200","86068100","98064100","59159000","69483700","80792100","92983300","105962000","63468900","74608800","86783300","99923900","113880000"
"363100012106107","27250500","31815400","36809900","42207200","47984900","29593400","34595800","40075700","45982100","52307900","31951300","37398200","43357500","49781200","56649400","34321000","40212500","46654700","53594200","61012100","36700300","43038900","49961800","57423100","65389800"
"363100012125277","21406800","21406300","21405800","21405300","21404700","21406800","21406300","21405800","21405300","21404700","21406800","21406300","21405800","21405300","21404700","21406800","21406300","21405800","21405300","21404700","21406800","21406300","21405800","21405300","21404700"
"363100012069030","54188600","63498100","73737900","84793600","96621800","59296800","69574700","80871400","93049900","106072000","64436800","75695300","88044000","101353000","115572000","69609200","81850200","95252800","109706000","125116000","74812000","88038300","102493000","118092000","134692000"
"363100012166105","63101100","63099900","63098800","63097500","63096100","63101100","63100000","63098800","63097500","63096200","63101100","63100000","63098800","63097500","63096200","63101100","63100000","63098800","63097500","63096200","63101100","63100000","63098800","63097600","63096200"
"363100012095474","97945900","97944500","97942900","97941200","97939500","97945900","97944500","97942900","97941300","97939500","97945900","97944500","97942900","97941300","97939600","97945900","97944500","97942900","97941300","97939600","97946000","97944500","97943000","97941300","97939600"
"363100012061220","31028200","36238200","41946900","48111300","54715300","33793600","39526700","45803900","52575100","59819600","36577600","42837100","49685100","57068400","64948400","39378500","46163500","53581200","61575900","70099200","42192600","49505700","57493500","66101500","75270700"
"363100012150828","25790500","30162500","34975200","40188000","45782800","27995200","32787100","38065300","43766900","49886500","30219800","35438200","41173000","47369500","54007800","32458700","38104400","44299300","50989900","58144700","34711000","40784800","47439600","54626300","62293800"
"363100012096870","28430700","28429400","28427800","28426200","28424600","28430800","28429400","28427900","28426300","28424600","28430800","28429400","28427900","28426300","28424600","28430800","28429400","28427900","28426300","28424600","28430800","28429400","28427900","28426300","28424700"
"363100012114053","21025100","21024500","21023900","21023300","21022600","21025100","21024500","21023900","21023300","21022600","21025100","21024500","21023900","21023300","21022600","21025100","21024500","21023900","21023300","21022700","21025100","21024500","21023900","21023300","21022700"
"363100012207956","7960740","7960390","7960010","7959610","7959200","7960750","7960400","7960020","7959620","7959210","7960750","7960400","7960020","7959630","7959220","7960760","7960410","7960030","7959630","7959220","7960760","7960410","7960030","7959640","7959230"
"363100012151332","10764000","12626400","14695100","16947500","19363600","12081100","14199700","16554500","19103500","21829400","13414000","15794900","18432100","21278000","24316000","14760800","17406900","20322800","23466300","26819300","16121000","19031600","22225200","25667500","29335900"
"363100012143842","24946700","29136300","33749500","38745300","44092900","27042700","31631900","36683000","42135800","47973800","29152300","34146700","39635300","45549400","51872800","31278200","36677100","42599100","48973700","55787300","33413700","39220600","45574600","52414900","59718800"
"363100012074288","19695200","19694000","19692700","19691300","19689800","19695200","19694000","19692700","19691300","19689900","19695200","19694000","19692700","19691300","19689900","19695200","19694000","19692700","19691300","19689900","19695200","19694000","19692700","19691400","19689900"
"363100012109227","32943100","38508800","44617900","51221100","58297900","35755900","41849300","48536400","55762100","63482900","38582300","45207600","52481000","60326900","68690500","41424700","48588000","56445700","64911900","73924600","44279200","51980500","60421500","69510300","79171400"
"363100012214041","1669690","1669560","1669410","1669260","1669110","1669690","1669560","1669420","1669270","1669110","1669700","1669560","1669420","1669270","1669110","1669700","1669570","1669420","1669270","1669110","1669700","1669570","1669420","1669270","1669120"
"363100012097962","26792300","31294700","36265300","41639000","47388100","29184100","34145200","39615800","45512200","51824400","31593900","37022300","42990600","49413400","56281900","34019400","39917700","46379800","53335400","60759600","36459600","42826200","49782700","57273800","65260000"
"363100012124544","19040900","19040500","19040000","19039500","19038900","19040900","19040500","19040000","19039500","19038900","19040900","19040500","19040000","19039500","19038900","19041000","19040500","19040000","19039500","19038900","19041000","19040500","19040000","19039500","19038900"
"363100012131652","10715400","12569500","14631200","16873200","19277600","12021500","14132900","16475900","19011700","21725400","13345300","15716400","18338600","21169400","24193200","14682900","17315900","20214100","23341300","26678100","16033600","18927700","22101100","25525500","29174500"
"363100012117408","27471300","32217700","37450200","43119600","49183200","30085900","35329000","41109400","47356100","54026500","32723300","38468900","44797300","51619000","58897200","35379100","41629400","48503700","55903300","63789100","38045300","44806500","52225800","60203500","68703500"
"363100012074755","29204500","34094000","39440200","45229800","51443900","31963200","37367900","43282800","49679600","56538900","34739900","40662300","47154000","54164400","61665200","37531100","43974900","51044900","58669600","66813000","40340500","47309700","54950700","63195800","71979700"
"363100012087687","9320900","10891500","12616300","14480700","16480100","10400800","12177500","14125100","16229500","18479400","11491100","13473400","15646000","17990700","20491300","12589200","14778800","17175700","19762200","22515700","13694300","16092700","18714200","21541600","24548800"
"363100012136081","31074000","36338800","42110500","48358800","55048800","33781200","39554600","45888300","52733700","60047000","36507100","42792100","49689400","57133100","65068700","39245900","46046000","53506600","61551000","70108100","41996600","49315700","57338700","65980700","75168000"
"363100012099829","8858710","10366200","12034800","13843800","15782400","9908860","11620000","13510300","15554800","17739600","10971700","12888200","15001000","17278700","19713500","12044300","14168000","16502000","19014600","21697700","13124900","15455600","18010500","20760200","23692800"
"363100012130425","26021000","30348400","35087400","40212300","45704100","28165300","32896400","38077800","43675700","49665600","30325200","35460800","41088000","47157600","53642200","32493200","38040400","44112300","50654800","57635000","34675300","40630900","47145800","54161400","61637600"
"363100012120071","83369100","83368600","83368000","83367500","83366900","83369100","83368600","83368000","83367500","83366900","83369100","83368600","83368000","83367500","83366900","83369100","83368600","83368100","83367500","83366900","83369100","83368600","83368100","83367500","83366900"
"363100012131353","33227800","38769200","44833100","51396900","58434300","36197100","42294900","48974900","56191000","63920800","39187100","45844400","53143600","61014200","69438800","42188700","49415800","57330200","65862400","74972800","45213900","53005300","61536800","70728500","80526500"
"363100012107135","25681800","30003700","34769200","39926300","45455800","27864400","32603800","37823500","43462200","49504400","30061000","35223500","40895100","47019600","53571100","32273800","37857800","43986000","50595500","57654800","34499400","40506900","47087100","54187600","61752200"
"363100012114540","15743400","15742900","15742400","15741900","15741400","15743400","15742900","15742500","15742000","15741400","15743400","15742900","15742500","15742000","15741500","15743400","15742900","15742500","15742000","15741500","15743400","15742900","15742500","15742000","15741500"
"363100012143682","32747500","38301500","44406800","51005800","58075100","35518700","41595100","48274900","55483400","63195200","38305000","44913900","52165900","59983400","68336000","41108000","48247900","56071900","64505200","73499500","43923100","51594500","59996600","69040500","78683000"
"363100012065364","24019200","24018600","24018000","24017300","24016500","24019300","24018600","24018000","24017300","24016600","24019300","24018600","24018000","24017300","24016600","24019300","24018600","24018000","24017300","24016600","24019300","24018700","24018000","24017300","24016600"
"363100012135561","18724000","18723500","18722800","18722200","18721500","18724000","18723500","18722800","18722200","18721500","18724100","18723500","18722800","18722200","18721500","18724100","18723500","18722800","18722200","18721500","18724100","18723500","18722900","18722200","18721500"
"363100012120691","27009900","31519900","36461600","41817100","47553600","29412100","34372900","39813600","45698900","51991400","31834800","37245200","43189100","49603900","56454000","34269900","40137500","46583700","53526200","60935700","36717100","43046400","49995500","57466900","65433500"
"363100012099882","25628300","30057900","34943200","40232900","45895600","28068700","32963600","38359500","44190800","50419100","30534400","35897500","41804200","48172900","54969400","33012800","38850500","45265500","52173000","59536500","35503500","41815600","48742300","56191100","64123300"
"363100012104501","266350000","266346000","266342000","266338000","266334000","266350000","266346000","266342000","266338000","266334000","266350000","266346000","266342000","266338000","266334000","266350000","266346000","266342000","266338000","266334000","266350000","266346000","266342000","266338000","266334000"
"363100012141219","7054940","7054770","7054580","7054380","7054180","7054940","7054770","7054580","7054380","7054180","7054940","7054770","7054580","7054380","7054180","7054950","7054770","7054590","7054390","7054180","7054950","7054780","7054590","7054390","7054180"
"363100012151057","27047600","27046100","27044500","27042700","27040900","27047600","27046100","27044500","27042700","27040900","27047600","27046100","27044500","27042800","27040900","27047600","27046100","27044500","27042800","27041000","27047700","27046200","27044500","27042800","27041000"
"363100012078363","24195500","24194800","24194100","24193300","24192400","24195500","24194800","24194100","24193300","24192500","24195500","24194800","24194100","24193300","24192500","24195500","24194800","24194100","24193300","24192500","24195500","24194800","24194100","24193300","24192500"
"363100012245936","34376800","34375800","34374700","34373500","34372300","34376900","34375800","34374700","34373500","34372300","34376900","34375800","34374700","34373500","34372300","34376900","34375800","34374700","34373600","34372300","34376900","34375900","34374700","34373600","34372300"
"363100012245934","54857800","64047400","74157900","85072900","96765000","55337600","64619500","74827100","85850600","97656000","55819300","65190900","75497900","86628400","98547300","56299400","65764400","76169000","87407300","99437600","56780800","66338700","76842100","88183700","100329000"
"363100012102700","41450100","41449200","41448300","41447400","41446400","41450100","41449200","41448400","41447400","41446400","41450100","41449200","41448400","41447400","41446400","41450100","41449300","41448400","41447400","41446400","41450100","41449300","41448400","41447400","41446400"
"363100012149411","11326200","13278700","15438400","17778200","20283000","12674000","14886500","17330200","19968100","22791200","14036200","16511000","19237200","22177200","25316800","15408900","18149500","21155600","24399400","27856500","16792600","19796900","23084000","26633700","30406100"
"363100012105694","26235600","30612600","35410300","40595400","46158300","28467000","33262500","38520100","44198500","50281500","30717600","35932800","41649800","47820800","54425000","32976100","38616800","44796400","51461000","58584500","35247000","41314600","47958400","55118500","62754400"
"363100012108480","26153900","30550700","35400700","40641500","46261600","28441700","33280100","38603800","44351900","50502700","30747300","36030000","41825600","48081800","54763800","33070300","38798000","45066200","51830400","59045600","35407400","41574400","48322900","55592800","63341400"
"363100012092874","8937260","10458700","12142300","13963400","15912900","9994020","11720300","13624000","15679600","17875700","11061800","12994400","15118900","17407900","19854100","12138600","14276700","16622900","19148600","21843600","13223400","15568700","18134600","20898700","23842300"
"363100012128941","9335800","10913200","12648800","14526700","16538300","10426700","12211800","14173800","16292900","18561200","11527500","13522200","15712300","18074200","20597600","12636400","14843000","17259700","19866200","22646300","13754000","16171800","18814600","21667800","24703700"
"363100012084924","27902400","32562600","37678000","43213600","49148500","30313300","35427400","41044000","47113400","53603100","32740300","38314200","44431800","51036900","58087100","35182100","41220900","47840900","54976700","62582000","37636300","44139200","51263500","58931500","67093600"
"363100012109030","39431100","46146600","53556200","61557900","70125000","42952200","50348600","58484700","67261900","76650900","46497000","54573900","63442800","72999300","83204700","50063900","58821000","68418700","78759300","89783300","53654700","63090700","73415900","84538000","96386800"
"363100012082365","8842390","10343700","12005500","13810100","15744600","9889520","11594100","13479700","15519700","17698200","10950200","12860400","14968500","17240400","19670200","12020600","14138300","16466700","18973300","21653500","13099400","15424500","17973600","20717200","23646500"
"363100012132120","33127500","38735300","44889500","51540700","58671000","35952600","42087800","48825400","56101400","63878400","38791600","45462600","52785700","60685400","69113200","41644800","48858200","56765900","65291600","74366700","44512200","52266000","60759200","69908500","79637100"
"363100012065254","26717600","31211900","36178600","41557100","47316700","29169100","34135300","39617300","45535900","51874600","31640800","37087800","43079700","49541500","56458600","34131800","40056900","46562500","53570500","61068100","36637300","43042900","50058700","57620200","65696600"
"363100012195563","1589550","1589430","1589290","1589140","1588990","1589560","1589430","1589290","1589140","1588990","1589560","1589430","1589290","1589150","1588990","1589560","1589430","1589290","1589150","1589000","1589560","1589430","1589300","1589150","1589000"
"363100012119366","47140500","55160600","63971900","73476700","83660100","51764500","60656000","70418400","80944800","92205000","56419900","66193700","76905600","88458500","100796000","61099100","71760000","83427100","96011400","109432000","65808600","77356300","89980900","103601000","118099000"
"363100012064322","25247500","29547200","34277500","39376000","44821600","25876300","30297200","35156400","40390900","45983000","26506600","31048500","36038000","41408500","47145400","27137900","31801500","36921400","42428600","48309800","27769700","32556500","37806400","43449000","49476200"
"363100012086741","41905200","49144900","57128400","65752200","74980400","45831200","53818900","62615700","72108500","82246200","49780000","58530000","68135200","78493700","89546300","53756700","63260300","73675700","84911400","96870900","57757200","68015900","79246100","91352900","104216000"
"363100012065095","31995600","31995400","31995200","31994900","31994700","31995600","31995400","31995200","31994900","31994700","31995600","31995400","31995200","31994900","31994700","31995600","31995400","31995200","31994900","31994700","31995600","31995400","31995200","31994900","31994700"
"363100012135610","9238350","10817700","12567300","14469000","16509500","10368800","12167100","14158400","16314500","18618700","11513500","13533700","15766300","18175500","20748100","12668800","14913400","17385600","20047800","22891000","13833700","16303000","19013600","21931600","25044200"
"363100012135961","26320400","30756000","35646300","40944000","46626000","28606100","33477000","38847200","44651000","50866300","30907700","36221800","42067400","48380800","55128800","33225000","38984500","45304700","52127800","59411300","35558300","41759500","48558200","55893200","63709800"
"363100012086033","9288390","10852300","12571400","14430000","16423600","10366400","12134600","14077100","16173900","18418900","11453700","13428700","15595500","17932600","20427900","12548800","14730800","17121900","19700700","22450400","13651400","16042700","18656800","21478500","24481400"
"363100012109810","18091900","18091500","18091000","18090600","18090100","18091900","18091500","18091100","18090600","18090100","18091900","18091500","18091100","18090600","18090100","18091900","18091500","18091100","18090600","18090100","18091900","18091500","18091100","18090600","18090100"
"363100012110631","139897000","139895000","139893000","139891000","139889000","139897000","139895000","139893000","139891000","139889000","139897000","139895000","139893000","139891000","139889000","139897000","139895000","139893000","139891000","139889000","139897000","139895000","139894000","139891000","139889000"
"363100012122536","20523400","20523000","20522500","20521900","20521400","20523400","20523000","20522500","20521900","20521400","20523400","20523000","20522500","20521900","20521400","20523400","20523000","20522500","20521900","20521400","20523400","20523000","20522500","20522000","20521400"
"363100012146480","33262700","39018800","45367000","52248300","59613500","36472600","42839300","49861700","57452800","65563800","39713800","46695200","54392000","62692200","71551400","42973700","50578700","58945000","67958400","77562100","46249800","54482700","63521100","73245000","83600300"
"363100012095853","9217910","10788300","12526900","14414500","16438900","10312600","12095400","14066700","16199800","18482100","11420300","13418000","15621400","17998600","20541500","12538800","14752100","17186400","19810200","22612400","13665400","16094600","18758900","21631200","24692600"
"363100012089994","26032900","26031700","26030400","26029000","26027600","26032900","26031700","26030400","26029000","26027600","26033000","26031700","26030400","26029100","26027600","26033000","26031800","26030500","26029100","26027600","26033000","26031800","26030500","26029100","26027600"
"363100012217412","587061","587036","587009","586980","586951","587061","587036","587009","586980","586951","587061","587036","587009","586980","586951","587061","587036","587009","586980","586951","587061","587036","587009","586980","586951"
"363100012149694","26359800","26359400","26358800","26358300","26357700","26359800","26359400","26358800","26358300","26357700","26359900","26359400","26358800","26358300","26357700","26359900","26359400","26358800","26358300","26357700","26359900","26359400","26358800","26358300","26357700"
"363100012149531","14946800","14945400","14943900","14942300","14940600","14946800","14945400","14943900","14942300","14940600","14946900","14945500","14943900","14942300","14940600","14946900","14945500","14944000","14942300","14940700","14946900","14945500","14944000","14942400","14940700"
"363100012071047","31561300","36965800","42923500","49359200","56245300","34483500","40449900","47015800","54091600","61654400","37429800","43959500","51130300","58852900","67097600","40392900","47489300","55268500","63636900","72564600","43375000","51037000","59419400","68438800","78050700"
"363100012143900","25487900","29772500","34501400","39617100","45103000","27649700","32353500","37534000","43126900","49122200","29832400","34955100","40588100","46659000","53163000","32030000","37571500","43655400","50210100","57218400","34239900","40202200","46733900","53776600","61289100"
"363100012102528","39021800","39021700","39021500","39021300","39021100","39021800","39021700","39021500","39021300","39021100","39021800","39021700","39021500","39021300","39021100","39021800","39021700","39021500","39021300","39021100","39021800","39021700","39021500","39021300","39021100"
"363100012105234","28441200","33158500","38329100","43934100","49932600","30863600","36036700","41713400","47851100","54413900","33303300","38935800","45121600","51789600","58923100","35755700","41854600","48546900","55747700","63447300","38222200","44788400","51985800","59726900","67987200"
"363100012109374","26189800","26188900","26188000","26187000","26186000","26189800","26188900","26188000","26187000","26186000","26189800","26188900","26188000","26187000","26186000","26189800","26188900","26188000","26187000","26186000","26189800","26188900","26188000","26187000","26186000"
"363100012091265","34087800","39975500","46484500","53522900","61076200","37221800","43717100","50879300","58616300","66902600","40383100","47490500","55303900","63740600","72755000","43566300","51286600","59749800","68891000","78633200","46772300","55098400","64220500","74060800","84532000"
"363100012137313","38403100","38402700","38402200","38401700","38401200","38403100","38402700","38402200","38401700","38401200","38403100","38402700","38402200","38401700","38401200","38403100","38402700","38402200","38401700","38401200","38403100","38402700","38402200","38401700","38401200"
"363100012104594","36514000","36513300","36512500","36511600","36510700","36514000","36513300","36512500","36511600","36510800","36514000","36513300","36512500","36511700","36510800","36514100","36513300","36512500","36511700","36510800","36514100","36513300","36512500","36511700","36510800"
"363100012207955","906440","906374","906303","906227","906150","906441","906375","906303","906228","906150","906441","906375","906304","906229","906151","906442","906376","906304","906229","906152","906442","906376","906305","906230","906152"
"363100012113196","62440100","62438700","62437200","62435500","62433800","62440100","62438700","62437200","62435500","62433800","62440100","62438700","62437200","62435500","62433900","62440100","62438700","62437200","62435600","62433900","62440100","62438700","62437200","62435600","62433900"
"363100012136492","218847000","218846000","218844000","218842000","218840000","218848000","218846000","218844000","218842000","218840000","218848000","218846000","218844000","218842000","218840000","218848000","218846000","218844000","218842000","218840000","218848000","218846000","218844000","218842000","218840000"
"363100012082582","11276800","13239500","15414900","17770600","20298900","12702600","14942800","17417600","20095100","22957700","14144800","16663900","19439700","22437100","25637500","15601000","18400400","21475800","24795100","28333200","17068100","20148800","23524100","27165300","31040700"
"363100012095594","55874300","55873300","55872200","55871100","55869900","55874300","55873300","55872200","55871100","55869900","55874300","55873300","55872200","55871100","55869900","55874300","55873300","55872200","55871100","55869900","55874300","55873300","55872300","55871100","55870000"
"363100012064925","11267300","13206200","15351500","17675800","20164000","12604700","14801500","17228800","19850000","22652800","13955300","16413200","19121300","22041900","25158700","15317100","18039100","21025800","24246500","27678200","16690600","19675100","22939400","26463500","30210000"
